,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
114,CE,Celanese Corp ,16.0,21.0,19.0,16.0,79.0,1.0,-1.76,-0.05858667395878593,49381841.58616864,12087209.25,500.45996229508165,550.75,15240.25,13751.5,353.75,794.5,84.75,141.75,270.0,1,0
115,CELM,"CHINA ELECTRIC MOTOR, INC.",4.5,13.0,5.5,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,19367873.0,5000000.0,500.45996229508165,351.0,10352.0,9296.0,235.0,482.0,52.0,124.0,120.0,1,1
116,CEMP,"CEMPRA, INC. ",6.0,13.0,11.0,6.05999994277954,114.0,0.0,-1.12,0.047780887304086854,19768862.0,8400000.0,500.45996229508165,411.0,15449.0,13760.0,325.0,786.0,82.0,146.0,198.0,1,1
117,CENF,CENTRAL FREIGHT LINES INC,15.0,15.0,13.0,17.3500003814697,79.0,1.0,0.1,0.03380491886864125,17632545.0,8500000.0,371.445,460.0,10470.0,9025.0,258.0,471.0,83.0,121.0,125.0,0,1
118,CERE,"Ceres, Inc.",13.0,17.0,16.0,21.0300006866455,152.75,1.0,-0.75,0.047564541326239926,23477907.0,5000000.0,6.616,552.0,16370.0,14921.0,407.0,829.0,106.0,105.0,193.0,1,1
119,CF,"CF Industries Holdings, Inc.",16.0,17.0,15.0,3.24000024795532,87.0,1.0,0.246,-0.010885933923670295,55000000.0,12087209.25,500.45996229508165,549.0,14563.0,13072.0,373.0,754.0,134.0,109.0,130.0,0,0
120,CFX,Colfax CORP ,18.0,17.0,15.0,21.0,125.0,1.0,1.6,0.04154455600912957,41193526.0,18750000.0,506.305,473.0,13364.0,12112.0,312.0,713.0,85.0,208.0,215.0,0,1
121,CGTK,"ANESIVA, INC.",16.0,16.0,14.0,21.0300006866455,70.0,1.0,-0.75,-0.013775441835218064,26113294.0,6000000.0,8.678,184.0,4372.0,3950.0,100.0,276.0,28.0,38.0,50.0,0,1
122,CHEF,"Chefs' Warehouse, Inc. ",15.0,16.0,14.0,17.5,107.0,1.0,0.79,-0.039305049874703096,20666667.0,9000000.0,330.118,324.0,9268.0,8267.0,216.0,481.0,86.0,82.0,110.0,0,1
123,CIL,"China Intelligent Lighting & Electronics, Inc.",3.0,13.0,11.0,25.93476614935861,149.72878787878787,0.8590909090909091,0.6,0.007282201411438542,13243704.0,3350000.0,59.261,406.0,12065.0,11056.0,282.0,667.0,72.0,169.0,182.0,1,1
124,CLAY,CLAYTON HOLDINGS INC,17.0,17.0,15.0,21.0,137.0,1.0,0.26,-0.0028482541806786194,19391306.0,7500000.0,207.502,444.0,11520.0,10301.0,256.0,714.0,36.0,108.0,151.0,0,1
125,CLD,CLOUD PEAK ENERGY INC. ,15.0,18.0,16.0,14.8400001525879,100.0,1.0,2.0,0.05699491838087051,31502000.0,12087209.25,500.45996229508165,656.0,9195.75,18173.0,486.0,1135.0,77.0,229.0,219.0,1,0
126,CLU,"Cellu Tissue Holdings, Inc. ",13.0,17.0,15.0,11.8999996185303,98.0,1.0,0.33,-0.009069643520976828,20122971.0,8300000.0,519.023,520.0,14111.0,12212.0,357.0,555.0,87.0,74.0,105.0,1,0
127,CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS INC,13.0,18.0,16.0,13.25,152.75,1.0,0.1,-0.02246402239096419,25976602.0,8950000.0,388.556,441.0,10174.0,8833.0,243.0,464.0,59.0,80.0,81.0,1,1
128,CLWR,Clearwire Corp ,25.0,17.0,15.0,23.09397,79.0,1.0,-0.75,-0.045928277974958534,49381841.58616864,12087209.25,100.181,579.0,14175.0,12724.0,327.0,762.0,64.0,147.0,175.0,0,0
129,CML,COMPELLENT TECHNOLOGIES INC,13.5,12.0,10.0,24.0,100.0,1.0,-0.44,0.04437081598735093,29671309.0,6000000.0,23.333,547.0,13649.0,12553.0,314.0,711.0,57.0,144.0,147.0,0,1
130,CMP,COMPASS MINERALS INTERNATIONAL INC,13.0,15.0,13.0,13.75,37.0,1.0,0.24,0.03380491886864125,30176058.0,14500000.0,502.6,444.0,11249.0,10105.0,273.0,579.0,71.0,104.0,168.0,1,1
131,CNSL,"Consolidated Communications Holdings, Inc.",13.0,16.0,14.0,13.789999961853,226.0,1.0,-1.79,0.059454155167011566,29687510.0,15666666.0,269.608,817.0,21885.0,19296.0,531.0,1080.0,94.0,141.75,183.0,1,1
132,CNVO,"Convio, Inc.",9.0,12.0,10.0,10.2399997711182,94.0,0.0,-0.13,0.016442651117707995,16505470.0,5132728.0,63.086,639.0,16242.0,14886.0,380.0,808.0,78.0,134.0,198.0,1,1
133,CNVX,"MICROMET, INC.",12.0,14.0,12.0,21.0300006866455,77.0,1.0,-0.75,0.013148883711569307,26675374.0,6000000.0,500.45996229508165,201.0,4914.0,4435.0,118.0,322.0,38.0,37.0,65.0,1,1
134,COGT,"Cogent, inc.",12.0,12.0,10.0,17.98,133.0,1.0,0.14,0.008014169559762604,78000000.0,18000000.0,32.179,419.0,10764.0,9856.0,259.0,643.0,-1.0,97.0,134.0,0,1
135,COLY,"Coley Pharmaceutical Group, Inc.",16.0,16.0,14.0,18.8799991607666,112.0,1.0,-1.89,-0.006455284788673374,24800441.0,6000000.0,14.344,337.0,7944.0,7063.0,178.0,471.0,71.0,68.0,75.0,0,1
136,COMV,"COMVERGE, INC. ",18.0,17.0,15.0,22.3099994659424,190.0,1.0,-0.35,0.008465131972944257,17517723.0,5300000.0,33.873,446.0,13076.0,11561.0,292.0,641.0,38.0,118.0,150.0,0,1
137,CONN,CONNS INC,14.0,14.0,12.0,13.117847442627,63.0,0.0,0.13,-0.0035916357394070756,22412040.0,4150000.0,378.525,462.0,13073.0,11606.0,295.0,644.0,53.0,153.0,169.0,0,0
138,CONR,CONOR MEDSYSTEMS INC,13.0,13.0,11.0,13.2600002288818,83.0,1.0,-1.15,0.03789430732969007,31688068.0,6000000.0,500.45996229508165,204.0,5329.0,4918.0,124.0,303.0,25.0,90.0,101.0,0,1
139,CORT,CORCEPT THERAPEUTICS INC ,12.0,17.0,15.0,12.2299995422363,64.0,1.0,-1.13,0.06947587823623698,22642128.0,4500000.0,500.45996229508165,132.0,3752.0,3440.0,94.0,257.0,13.0,45.0,65.0,1,1
140,CPII,"CPI INTERNATIONAL, INC.",18.0,18.0,16.0,18.0,126.0,1.0,1.05,-0.0067025478259751595,16020154.0,7058870.0,320.732,600.0,17001.0,15198.0,386.0,819.0,62.0,129.0,158.0,0,0
141,CPIX,CUMBERLAND PHARMACEUTICALS INC,17.0,16.0,14.0,16.8299999237061,152.75,1.0,0.28,0.044272134313262886,23484039.0,5000000.0,35.075,398.0,9214.0,8205.0,218.0,492.0,35.0,53.0,137.0,0,0
142,CPX,"SPN Fairway Acquisition, Inc. ",24.0,17.0,15.0,26.8999996185303,203.0,1.0,1.16,0.00895365761153808,70508690.0,12087209.25,757.726,503.0,13988.0,12358.0,292.0,722.0,62.0,122.0,172.0,0,1
143,CRDC,DEXTERA SURGICAL INC,10.0,12.0,10.0,10.35,91.0,0.0,-0.75,-0.014905424266206998,9449337.0,3500000.0,2.056,326.0,7983.0,7197.0,185.0,390.0,22.0,64.0,90.0,1,1
144,CREL,COREL CORP,16.0,20.0,18.0,15.75,23.0,1.0,-0.45,-0.011281887075742946,24492427.0,6500000.0,164.044,578.0,13819.0,12325.0,338.0,747.0,46.0,153.0,156.0,1,0
145,CRI,CARTERS INC,19.0,19.0,17.0,12.3249998092651,152.75,1.0,0.43,0.00314882531779097,27282235.0,6250000.0,587.899,391.0,9798.0,8599.0,239.0,474.0,75.0,104.0,120.0,0,0
146,CRMH,"Majestic Capital, Ltd.",13.0,16.0,13.0,21.0300006866455,93.0,1.0,0.38,6.118775639270777e-05,16247115.0,8850000.0,32.82,461.0,13124.0,11673.0,291.0,637.0,28.0,210.0,166.0,1,1
147,CROX,"Crocs, Inc.",21.0,20.0,19.0,14.2749996185303,177.0,1.0,0.26,-0.015121373258590741,38272247.0,9900000.0,108.581,399.0,9581.0,8564.0,219.0,487.0,60.0,96.0,114.0,0,0
148,CRU,CRUDE CARRIERS CORP.,19.0,21.0,19.0,18.55,11.0,1.0,0.24,0.049754821648229856,13500000.0,13500000.0,16.87,271.0,7059.0,6572.0,157.0,382.0,26.0,69.0,91.0,1,0
149,CRYO,CRYOCOR INC,11.0,13.0,11.0,10.87,100.0,0.0,-0.75,0.026627414345186208,10598319.0,3709090.0,0.493,240.0,5857.0,5358.0,126.0,297.0,27.0,52.0,100.0,1,0
150,CSCD,CASCADE MICROTECH INC,14.0,13.0,11.0,13.75,152.75,1.0,-0.2,0.043563710607244475,10833611.0,5300000.0,50.556,473.0,12416.0,10835.0,296.0,651.0,86.0,127.0,115.0,0,0
151,CSIQ,Canadian Solar Inc.,15.0,15.0,13.0,15.6300001144409,17.0,1.0,0.19,0.017113521083632423,27270000.0,7700000.0,18.324,680.0,17884.0,16256.0,427.0,842.0,108.0,133.0,167.0,0,1
152,CSTE,Caesarstone Ltd.,11.0,16.0,14.0,11.1099996566772,35.0,1.0,0.87,0.03113477157157728,33366250.0,6660000.0,259.671,628.0,18818.0,17076.0,437.0,1003.0,112.0,155.0,234.0,1,1
153,CTCT,"Constant Contact, Inc.",16.0,14.0,12.0,27.6399993896484,89.0,1.0,-0.29,0.05063222853902577,27085362.0,6700000.0,27.552,364.0,9528.0,8599.0,235.0,475.0,38.0,51.0,84.0,0,1
154,CTP,CTPARTNERS EXECUTIVE SEARCH INC.,13.0,14.0,12.0,13.0,96.0,0.0,0.7,0.05436796021880253,6830767.0,2307692.0,76.588,238.0,7439.0,5979.0,147.0,358.0,33.0,38.0,54.0,0,0
155,CTRN,Citi Trends Inc,14.0,14.0,12.0,15.6999998092651,79.0,1.0,0.62,0.04161250286003572,11995000.0,3850000.0,157.198,379.0,8656.0,7826.0,201.0,393.0,34.0,54.0,111.0,0,1
156,CVGI,"Commercial Vehicle Group, Inc.",13.0,17.0,15.0,13.1000003814697,76.0,1.0,0.29,-0.02780558531861782,16988751.0,9250000.0,287.579,448.0,11504.0,10115.0,252.0,593.0,91.0,116.0,152.0,1,1
157,CVI,CVR ENERGY INC ,19.0,20.0,18.0,20.25,152.75,1.0,2.22,0.0009944971818087848,83141291.0,20000000.0,500.45996229508165,550.75,15240.25,13751.5,353.75,794.5,84.75,141.75,173.0,0,1
158,CXO,CONCHO RESOURCES INC ,11.5,16.0,14.0,12.8999996185303,101.0,1.0,0.27,-0.0464621559185416,72499911.0,20887107.0,198.29,475.0,13415.0,11775.0,299.0,685.0,44.0,120.0,129.0,1,1
159,CYNO,CYNOSURE INC,15.0,14.0,12.0,18.9300003051758,120.0,1.0,0.52,0.01076544990065678,10242877.0,5000000.0,41.633,357.0,10058.0,8948.0,235.0,483.0,46.0,60.0,93.0,0,1
160,CYTK,CYTOKINETICS INC,13.0,13.0,11.0,21.0300006866455,93.0,1.0,-0.75,-0.030411457792077785,26845343.0,6900000.0,10.577,246.0,6263.0,5637.0,140.0,389.0,54.0,48.0,84.0,0,1
161,CZR,CAESARS ENTERTAINMENT Corp,9.0,10.0,8.0,15.3900003433228,85.0,1.0,-0.75,0.04946365377677967,49381841.58616864,1811313.0,500.45996229508165,488.0,15252.0,13819.0,365.0,709.0,111.0,141.75,197.0,0,1
162,DBTK,"Double-Take Software, Inc.",11.0,11.0,9.0,12.6599998474121,127.0,1.0,-0.19,-0.0063156046994000984,20502757.0,7500000.0,40.71,501.0,14090.0,12203.0,327.0,728.0,55.0,94.0,129.0,0,1
163,DCIN,Digital Cinema Destinations Corp. ,6.1,9.0,6.0,6.17000007629395,119.0,0.0,-0.16,-0.03696715841625829,5056607.0,2200000.0,1.572,372.0,8565.0,7930.0,197.0,449.0,45.0,39.0,112.0,1,1
164,DCP,DYNCORP INTERNATIONAL INC. ,15.0,17.0,15.0,14.9399995803833,218.0,1.0,0.23,-0.005558980159684734,60750000.0,12087209.25,500.45996229508165,510.0,14060.0,12402.0,331.0,744.0,71.0,76.0,144.0,1,0
165,DDMG,"Digital Domain Media Group, Inc. ",8.5,12.0,10.0,7.15,186.0,0.0,-1.08,-0.05097464568124585,39500993.0,4920000.0,105.311,550.75,15240.25,13751.5,353.75,794.5,119.0,178.0,153.0,1,0
166,DDUP,"Data Domain, Inc. ",15.0,13.5,11.5,24.9500007629395,89.0,1.0,-0.08,-0.008561623058511695,51772816.0,7390000.0,46.434,415.0,12424.0,11126.0,289.0,627.0,37.0,90.0,141.0,0,1
167,DEEP,Superior Offshore International Inc. ,15.0,16.0,14.0,17.54,252.0,1.0,0.6,0.033648959575388014,25666667.0,10166667.0,243.446,326.0,9669.0,8658.0,212.0,420.0,67.0,69.0,103.0,0,1
168,DEIX,"DEI Holdings, Inc. ",16.0,17.0,15.0,14.0,114.0,1.0,-0.24,-0.003240929708257981,24769197.0,9375000.0,304.558,395.0,11536.0,9980.0,243.0,599.0,63.0,115.0,141.0,0,0
169,DEX,DEX MEDIA INC ,19.0,17.0,15.0,19.5,69.0,1.0,-0.75,-0.013351642245815755,15028162.0,12087209.25,256.445,635.0,20533.0,18099.0,506.0,1116.0,49.0,73.0,128.0,1,1
170,DG,DOLLAR GENERAL CORP,21.0,23.0,21.0,22.7299995422363,85.0,1.0,1.7889040247678045,-0.003981063940780011,49381841.58616864,12087209.25,500.45996229508165,808.0,21623.0,19603.0,498.0,794.5,84.75,232.0,173.0,1,1
171,DHX,"DHI GROUP, INC.",13.0,13.0,11.0,13.3999996185303,105.0,1.0,0.11,0.04846885250614673,61960992.0,16700000.0,83.658,645.0,17335.0,15534.0,406.0,1017.0,76.0,195.0,211.0,0,1
172,DIVX,DIVX INC,16.0,14.0,12.0,18.7,140.0,1.0,1.7889040247678045,0.02538328073525964,33431417.0,9100000.0,33.047,439.0,11526.0,10498.0,267.0,715.0,46.0,93.0,126.0,0,1
173,DK,"Delek US Holdings, Inc. ",16.0,16.0,14.0,16.25,85.0,1.0,0.19,-0.005558980159684734,49389869.0,10000000.0,500.45996229508165,489.0,11759.0,10425.0,279.0,580.0,46.0,58.0,114.0,0,1
174,DLB,"Dolby Laboratories, Inc. ",18.0,18.0,16.0,24.2999992370605,90.0,1.0,0.47,0.020089649378692193,49381841.58616864,12087209.25,289.041,500.0,15288.0,14243.0,360.0,912.0,69.0,122.0,165.0,0,1
175,DM,Dolan Co. ,14.5,15.5,13.5,17.72,98.0,1.0,-0.81,-0.05328217125439354,25110974.0,13456522.0,111.643,691.0,21187.0,18377.0,485.0,1044.0,45.0,192.0,236.0,0,1
176,DMAN,"DemandTec, Inc.",11.0,12.0,10.0,9.34000015258789,77.0,1.0,-0.1,-0.03751629906765014,26188505.0,6000000.0,32.539,510.0,14346.0,12184.0,306.0,689.0,60.0,96.0,173.0,0,0
177,DMD,LEAF GROUP LTD. ,17.0,16.0,14.0,21.0300006866455,173.0,1.0,1.7889040247678045,0.014041837854611824,81964617.0,8900000.0,500.45996229508165,797.0,22667.0,20515.0,549.0,1200.0,95.0,165.0,173.0,0,1
178,DMED,D. MEDICAL INDUSTRIES LTD. ,7.0,12.0,10.0,6.25,72.0,0.0,1.05,0.02312823138279143,7572273.0,1500906.0,0.099,390.0,12337.0,10849.0,283.0,599.0,51.0,128.0,96.0,1,0
179,DMND,Diamond Foods Inc,17.0,16.0,14.0,21.0499992370605,118.0,1.0,0.6,0.05757457296364237,14658351.0,6000000.0,359.683,274.0,6475.0,5603.0,130.0,310.0,25.0,40.0,62.0,0,1
180,DNKN,"DUNKIN' BRANDS GROUP, INC. ",19.0,18.0,16.0,27.8500003814697,84.0,1.0,0.22,-0.00021042127293830208,49381841.58616864,22250000.0,577.135,436.0,13641.0,12250.0,333.0,664.0,95.0,234.0,164.0,0,1
181,DOLE,DOLE FOOD CO INC,12.5,15.0,13.0,12.2799997329712,70.0,1.0,0.6,0.05852111708533658,87425000.0,12087209.25,500.45996229508165,550.75,22922.0,20861.0,548.0,1065.0,84.75,141.75,173.0,1,0
182,DPZ,DOMINOS PIZZA INC ,14.0,17.0,15.0,13.5,91.0,1.0,-0.11,-0.019651975924335506,68653626.0,12087209.25,500.45996229508165,429.0,10346.0,8914.0,260.0,462.0,38.0,55.0,109.0,1,0
183,DRC,Dresser-Rand Group Inc.,21.0,21.0,19.0,22.7999992370605,81.0,1.0,0.58,0.015487112031121256,85444887.0,12087209.25,915.402,579.0,14710.0,12556.0,325.0,656.0,89.0,119.0,123.0,0,1
184,DRTX,"Durata Therapeutics, Inc.",9.0,13.0,11.0,9.03999996185303,119.0,1.0,-0.75,0.023492497110513433,17240363.0,7500000.0,500.45996229508165,382.0,12420.0,11400.0,286.0,755.0,57.0,102.0,175.0,1,1
185,DSUP,DAYTON SUPERIOR CORP ,12.0,15.0,13.0,11.5,77.0,0.0,-0.75,-0.004839837912175111,18773283.0,7850000.0,418.983,487.0,12049.0,10785.0,279.0,562.0,83.0,173.0,112.0,1,0
186,DSW,DSW Inc. ,19.0,17.0,15.0,1.78999996185303,107.0,1.0,-0.149,0.006842770621949718,41865167.0,14062500.0,500.45996229508165,467.0,13273.0,11870.0,296.0,613.0,64.0,88.0,119.0,0,0
187,DTSI,"DTS, INC.",17.0,16.0,14.0,24.9200000762939,76.0,0.0,0.99,0.04401094690851535,13097313.0,3840000.0,41.056,339.0,8274.0,7487.0,204.0,421.0,49.0,95.0,70.0,0,1
188,DVAX,DYNAVAX TECHNOLOGIES CORP,7.5,14.0,12.0,21.0300006866455,118.0,1.0,-0.75,-0.0006468979863711416,23673756.0,6000000.0,0.826,186.0,4849.0,4306.0,117.0,356.0,55.0,44.0,124.0,1,1
189,DVOX,DynaVox Inc.,15.0,17.0,15.0,15.0,107.0,1.0,1.08,0.045262646375410436,9375053.0,9375000.0,114.299,511.0,14805.0,13480.0,357.0,750.0,69.0,93.0,154.0,1,0
190,DVR,"Cal Dive International, Inc.",13.0,16.0,14.0,12.35,197.0,1.0,0.61,-0.0173493970743838,83679691.0,22173000.0,224.299,310.0,8124.0,7223.0,182.0,414.0,60.0,76.0,63.0,1,0
191,DWA,"DreamWorks Animation, LLC",17.0,17.0,15.0,21.0300006866455,99.0,1.0,-2.44,0.010983105662161895,49381841.58616864,12087209.25,300.986,410.0,12454.0,11708.0,294.0,654.0,57.0,63.0,115.0,0,1
192,DWRE,Demandware Inc,16.0,14.5,12.5,23.5900001525879,244.0,1.0,-0.05,0.030940585942283706,27997970.0,5500000.0,56.547,592.0,15406.0,14065.0,367.0,840.0,76.0,96.0,182.0,0,1
193,DWRI,DESIGN WITHIN REACH INC,12.0,12.0,10.0,16.4300003051758,98.0,1.0,0.6,0.006311125847511249,12844748.0,4100000.0,81.138,334.0,8295.0,7392.0,202.0,364.0,33.0,49.0,92.0,0,1
194,DXCM,DEXCOM INC,12.0,14.0,12.0,11.7399997711182,72.0,1.0,-0.88,-0.004151915958176802,25186761.0,4700000.0,500.45996229508165,153.0,3467.0,3225.0,77.0,204.0,14.0,30.0,52.0,1,0
195,DYP,"DUOYUAN PRINTING, INC.",8.5,10.5,8.5,7.77,58.0,1.0,0.87,-0.0266422234473113,31375050.0,6455918.0,89.628,821.0,21505.0,19210.0,535.0,979.0,84.75,230.0,198.0,1,0
196,EBS,Emergent BioSolutions Inc. ,12.5,16.0,14.0,11.6999998092651,93.0,1.0,0.58,0.03156724266362676,27420404.0,5000000.0,130.688,581.0,14932.0,13665.0,332.0,876.0,107.0,76.0,140.0,1,0
197,ECHO,"Echo Global Logistics, Inc. ",14.0,15.0,13.0,14.0600004196167,152.75,1.0,0.13,-0.0027121917885262474,21493655.0,5700000.0,202.808,489.0,12532.0,10798.0,304.0,657.0,42.0,48.0,137.0,0,1
198,ECYT,"ECOTALITY, INC. ",6.0,15.0,13.0,7.73000001907349,171.0,1.0,1.78,0.00944825402994243,27703357.0,12500000.0,13.737,406.0,10628.0,9853.0,250.0,584.0,59.0,92.0,122.0,1,1
199,EDG,Edgen Group Inc. ,11.0,16.0,14.0,9.5,120.0,1.0,-0.59,-0.011181452773144654,42329043.0,15000000.0,911.612,619.0,9195.75,19153.0,474.0,1108.0,104.0,224.0,253.0,1,0
200,EDMC,EDUCATION MANAGEMENT Corp,18.0,20.0,18.0,21.7700004577637,152.75,1.0,0.47,-0.0027121917885262474,49381841.58616864,20000000.0,500.45996229508165,551.0,14707.0,13485.0,354.0,746.0,92.0,162.0,172.0,1,1
201,EEEE,EDUCATE INC,11.0,16.0,14.0,11.9899997711182,132.0,1.0,0.23,0.019835982850230017,42574474.0,15000000.0,242.327,443.0,10979.0,10149.0,265.0,599.0,70.0,80.0,106.0,1,1
202,EGLT,"Eagle Test Systems, Inc. ",15.5,16.0,14.0,15.5,79.0,1.0,0.53,-0.010369428156983829,20641535.0,6500000.0,63.477,396.0,11277.0,9497.0,253.0,542.0,69.0,73.0,110.0,0,0
203,ELMD,"Electromed, Inc. ",4.0,13.0,11.0,25.93476614935861,149.72878787878787,0.8590909090909091,0.6,0.007282201411438542,7887885.0,1700000.0,12.999,224.0,6146.0,5551.0,154.0,386.0,29.0,52.0,140.0,1,1
204,ELOQ,"Eloqua, Inc.",11.5,11.5,9.5,12.8900003433228,152.75,1.0,-0.19,0.01734874565383533,32037514.0,800000.0,71.348,582.0,20386.0,17076.0,438.0,1041.0,101.0,121.0,204.0,0,1
205,EM,"Change Healthcare Holdings, Inc. ",15.5,15.5,13.5,16.52,152.75,1.0,0.12,0.026555255526722457,88487776.0,12087209.25,853.599,488.0,17328.0,14433.0,369.0,912.0,95.0,113.0,205.0,0,1
206,EMAG,EMAGEON INC,13.0,15.0,13.0,14.95,82.0,1.0,-0.74,0.006385606555695641,19632992.0,5000000.0,45.802,466.0,11312.0,10263.0,280.0,583.0,46.0,89.0,132.0,1,1
207,ENPH,"Enphase Energy, Inc.",6.0,7.0,6.0,7.34000015258789,152.75,1.0,-0.82,0.038019996703800685,39290870.0,8969697.0,149.523,383.0,14271.0,12232.0,263.0,817.0,59.0,115.0,217.0,1,1
208,ENSG,"ENSIGN GROUP, INC",16.0,22.0,20.0,4.7480993270874,179.0,0.0,0.55,-0.012382727363617861,20446380.0,4000000.0,358.574,649.0,17598.0,15758.0,419.0,793.0,76.0,145.0,221.0,1,0
209,ENTA,ENANTA PHARMACEUTICALS INC,14.0,16.0,14.0,17.1800003051758,135.0,1.0,0.4,0.03047147241511062,16836561.0,4000000.0,41.706,530.0,16561.0,15145.0,383.0,780.0,84.75,87.0,183.0,1,1
210,ENTR,ENTROPIC COMMUNICATIONS INC,6.0,8.0,6.0,7.40000009536743,133.0,1.0,-0.1,0.0400947259947003,67614775.0,8000000.0,41.471,467.0,12465.0,11251.0,290.0,680.0,41.0,119.0,151.0,1,1
211,ENV,"ENVESTNET, INC. ",9.0,10.0,9.0,10.2299995422363,125.0,1.0,-0.03,0.04110381750255497,30795117.0,7000000.0,77.924,404.0,11624.0,10574.0,262.0,628.0,53.0,99.0,127.0,1,1
212,EPAM,"EPAM Systems, Inc.",12.0,18.0,16.0,14.0,243.0,1.0,1.08,0.04946365377677967,41125981.0,6000000.0,334.528,406.0,13908.0,11475.0,293.0,759.0,100.0,108.0,142.0,1,1
213,EPOC,EPOCRATES INC,16.0,15.0,13.0,21.9599990844727,201.0,1.0,0.17,0.014589883564370135,22282384.0,5360000.0,103.988,712.0,17064.0,15524.0,404.0,868.0,76.0,132.0,181.0,0,1
214,ERII,"Energy Recovery, Inc.",8.5,9.0,7.0,9.82999992370605,92.0,1.0,0.12,-0.039427182272424366,47917474.0,14000000.0,35.414,441.0,11236.0,9986.0,272.0,586.0,38.0,66.0,129.0,0,1
215,ESEA,EUROSEAS LTD. ,7.0,15.481190476190477,13.515044642857143,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,9602340.0,9602340.0,500.45996229508165,521.0,12812.0,11190.0,285.0,545.0,72.0,60.0,121.0,1,1
216,ETRM,EnteroMedics Inc ,8.0,9.0,8.0,21.0300006866455,174.0,1.0,-0.75,-0.04017284790046339,16309113.0,5000000.0,500.45996229508165,269.0,6939.0,6268.0,154.0,364.0,19.0,72.0,94.0,1,1
217,EURX,EURAND N.V. ,16.0,19.0,17.0,25.93476614935861,149.72878787878787,0.8590909090909091,0.6,0.007282201411438542,43857412.0,7000000.0,109.336,465.63436123348015,12758.606461086638,11395.844346549193,294.3538913362702,679.2202643171806,68.42143906020559,120.1042584434655,144.75917767988253,1,1
218,EVVV,ev3 Inc.,14.0,18.0,16.0,14.1499996185303,72.0,1.0,-0.75,0.012479814606479392,48909653.0,11765000.0,86.334,577.0,14667.0,13105.0,350.0,857.0,83.0,183.0,154.0,1,1
219,EXA,EXA CORP,10.0,13.0,11.0,9.80000019073486,152.75,0.0,0.8,0.03158121781594317,13193161.0,6250000.0,37.907,584.0,17934.0,16566.0,409.0,950.0,129.0,151.0,178.0,1,0
220,EXAM,"ExamWorks Group, Inc. ",16.0,18.0,16.0,16.7999992370605,76.0,1.0,-0.14,0.051102896447133964,30439451.0,10300000.0,49.634,487.0,13425.0,11924.0,322.0,795.0,63.0,141.0,171.0,1,1
221,EXLS,"ExlService Holdings, Inc.",13.5,12.0,10.0,18.8400001525879,152.75,1.0,0.26,0.03588740285130387,27338676.0,5000000.0,73.954,534.0,13599.0,12071.0,312.0,724.0,69.0,112.0,188.0,0,1
222,EXPR,"EXPRESS, INC.",17.0,20.0,18.0,16.75,86.0,1.0,-0.34,-0.03718971511231524,88735895.0,16000000.0,500.45996229508165,561.0,18863.0,16404.0,402.0,896.0,108.0,180.0,174.0,1,0
223,EYET,EYETECH PHARMACEUTICALS INC,21.0,20.0,18.0,32.4000015258789,140.0,1.0,-1.77,-0.014565682221295203,38535063.0,6500000.0,41.419,186.0,4936.0,4482.0,99.0,306.0,46.0,34.0,76.0,0,1
224,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",17.0,17.0,15.0,19.7199993133545,76.0,1.0,0.59,0.017113521083632423,13706376.0,7500000.0,78.706,388.0,10728.0,9590.0,247.0,554.0,56.0,83.0,125.0,0,1
225,FANG,"Diamondback Energy, Inc. ",17.5,19.0,17.0,17.5,241.0,1.0,-0.02,-0.041430293245650736,35111532.0,12500000.0,48.672,537.0,17295.0,14589.0,353.0,731.0,45.0,159.0,159.0,1,0
226,FB,Facebook Inc,17.0,17.0,15.0,21.0300006866455,107.0,1.0,0.47,-0.013351642245815755,49381841.58616864,12087209.25,500.45996229508165,604.0,16954.0,15686.0,402.0,833.0,111.0,105.0,209.0,0,1
227,FCL,"Alpha Natural Resources, Inc.",22.0,19.0,17.0,12.75,111.0,1.0,1.73,0.02059574803800171,44392433.0,12087209.25,994.3,552.0,14365.0,13005.0,318.0,805.0,99.0,188.0,162.0,0,0
228,FFN,FriendFinder Networks Inc. ,10.0,12.0,10.0,7.85,152.75,0.0,-0.75,0.04943393010665701,26724598.0,5000000.0,345.997,703.0,20955.0,18596.0,484.0,1148.0,123.0,229.0,182.0,1,0
229,FIO,"FUSION-IO, INC.",19.0,18.0,16.0,22.5,92.0,1.0,-0.41,-0.05263816056638923,77809084.0,12300000.0,36.216,404.0,14611.0,12408.0,313.0,649.0,61.0,110.0,162.0,0,1
230,FIRE,SOURCEFIRE INC,15.0,14.0,12.0,15.4899997711182,135.0,1.0,-0.04,-0.04436262175280906,23113892.0,5770000.0,44.926,522.0,14385.0,13042.0,341.0,747.0,67.0,149.0,174.0,0,1
