,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
123,CIL,"China Intelligent Lighting & Electronics, Inc.",0.0,0.3750000000000001,0.375,0.7220146846160076,0.5773916854495366,0.8590909090909091,0.6259842519685038,0.4655562523990832,0.2719704865082001,0.27513650179127536,0.3448410289822954,0.38645980253878703,0.4864659752087022,0.5007473164545496,0.4317718940936863,0.5182311869666408,0.5214285714285715,0.769370262660553,0.6315789473684211,1,1
124,CLAY,CLAYTON HOLDINGS INC,0.5833333333333333,0.6250000000000001,0.625,0.5846325465059625,0.524793388429752,1.0,0.5590551181102361,0.40231678539186017,0.3782978551911578,0.5011496140545231,0.5452227458322938,0.44005641748942176,0.4634876465131967,0.4665519271706146,0.3788187372708758,0.5546935608999224,0.26428571428571423,0.534108174119254,0.5060728744939271,0,1
125,CLD,CLOUD PEAK ENERGY INC. ,0.49999999999999994,0.6875000000000001,0.6875000000000001,0.41314033711220643,0.3719008264462809,1.0,0.9015748031496063,0.7758883688612598,0.5346925629056961,0.6847976831578475,0.7453712547075549,0.7390691114245416,0.3654924529892908,0.8230898138502649,0.8472505091649694,0.8813033359193173,0.5571428571428572,0.9617831931910352,0.7813765182186235,1,0
126,CLU,"Cellu Tissue Holdings, Inc. ",0.41666666666666663,0.6250000000000001,0.625,0.3312917657333977,0.36363636363636354,1.0,0.5728346456692913,0.3634797022668895,0.38936419856205307,0.536572522048436,0.7549836607076222,0.5472496473906912,0.5727295724766,0.553104760179356,0.5845213849287169,0.4313421256788208,0.6285714285714286,0.37261907777567194,0.31983805668016196,1,0
127,CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS INC,0.41666666666666663,0.6875000000000001,0.6875000000000001,0.36887529720019063,0.5898760330578512,1.0,0.5275590551181102,0.2798651626315812,0.4694888469654257,0.5641135018792278,0.6817017977575439,0.4358251057827927,0.4067374989459482,0.40006340866887086,0.35234215885947046,0.360744763382467,0.42857142857142855,0.4034689573139835,0.222672064777328,1,1
128,CLWR,Clearwire Corp ,0.9166666666666666,0.6250000000000001,0.625,0.6429279280967762,0.2851239669421487,1.0,0.3602362204724409,0.1333893202215216,0.7039824978515662,0.6847976831578475,0.4187535372462462,0.6304654442877292,0.5754279450206594,0.5762942162235608,0.5234215885947047,0.5919317300232738,0.46428571428571425,0.690371029358127,0.6032388663967612,0,0
129,CML,COMPELLENT TECHNOLOGIES INC,0.43749999999999994,0.3125000000000001,0.3125,0.6681514817211,0.3719008264462809,1.0,0.421259842519685,0.697082287579782,0.5140000726205525,0.42920783628374315,0.24163315762666904,0.5853314527503526,0.5532506956741714,0.5685493002400471,0.4969450101832994,0.552366175329713,0.41428571428571426,0.6791518611240502,0.48987854251012153,0,1
130,CMP,COMPASS MINERALS INTERNATIONAL INC,0.41666666666666663,0.5000000000000001,0.5000000000000001,0.38279511973604685,0.11157024793388426,1.0,0.5551181102362204,0.6311245726315728,0.5197883783967586,0.7672143813076606,0.7464914151545867,0.44005641748942176,0.4520617252719453,0.45767471352869243,0.4134419551934827,0.4499612102404965,0.5142857142857142,0.5165818225255706,0.5748987854251013,1,1
131,CNSL,"Consolidated Communications Holdings, Inc.",0.41666666666666663,0.5625000000000001,0.5625000000000001,0.38390870447691644,0.8925619834710743,1.0,0.15551181102362205,0.7912401782824602,0.5141868762469948,0.804595094596326,0.5987411215887108,0.9661495063469676,0.900497512437811,0.8739526246659721,0.9389002036659877,0.8386346004654772,0.6785714285714286,0.6706605863491094,0.6356275303643726,1,1
132,CNVO,"Convio, Inc.",0.24999999999999997,0.3125000000000001,0.3125,0.2850779591623479,0.3471074380165289,0.0,0.4822834645669291,0.5227404482828031,0.3317117810806359,0.3834391763556657,0.35298290030383095,0.7150916784203103,0.6625769457795766,0.6742153177227229,0.6313645621181263,0.6276183087664857,0.5642857142857143,0.640884544503012,0.6963562753036439,1,1
133,CNVX,"MICROMET, INC.",0.37499999999999994,0.4375000000000001,0.43750000000000006,0.5854677549740809,0.27685950413223137,1.0,0.3602362204724409,0.5021790733953739,0.4782166885273613,0.42920783628374315,0.7453712547075549,0.09732016925246828,0.1849650054810692,0.20086960460165765,0.09775967413441955,0.2505818463925524,0.2785714285714285,0.14530815509565503,0.1578947368421053,1,1
134,COGT,"Cogent, inc.",0.37499999999999994,0.3125000000000001,0.3125,0.5005568183893907,0.5082644628099173,1.0,0.5354330708661417,0.47012557064398985,0.904220573809172,0.8753931857141799,0.27366843643904565,0.4047954866008463,0.43161312083649545,0.44639702885094434,0.384928716904277,0.4996121024049651,0.0,0.4850792505243758,0.43724696356275305,0,1
135,COLY,"Coley Pharmaceutical Group, Inc.",0.5416666666666666,0.5625000000000001,0.5625000000000001,0.525612475589972,0.42148760330578505,1.0,0.13582677165354334,0.37979986193722054,0.4544378486664797,0.42920783628374315,0.1992277238385763,0.28913963328631875,0.31271608061387973,0.31989673445355316,0.219959266802444,0.36617532971295574,0.5142857142857142,0.34049104050479195,0.19838056680161947,0,1
136,COMV,"COMVERGE, INC. ",0.625,0.6250000000000001,0.625,0.6211024666819318,0.743801652892562,1.0,0.4389763779527559,0.4729407078696138,0.3486295809991309,0.39255134445802625,0.279106597216206,0.4428772919605078,0.52909182899064,0.5236197291544001,0.4521384928716904,0.4980605120248255,0.2785714285714285,0.5765537348440067,0.5020242914979758,0,1
137,CONN,CONNS INC,0.4583333333333333,0.4375000000000001,0.43750000000000006,0.3651962169076072,0.21900826446280985,0.0,0.5334645669291338,0.39767621882212295,0.4223424799527633,0.3266075638561782,0.6754230427149379,0.4654442877291961,0.5289653427776372,0.5256578649395353,0.45824847250509165,0.5003878975950349,0.3857142857142857,0.7124710394141796,0.5789473684210527,0,0
138,CONR,CONOR MEDSYSTEMS INC,0.41666666666666663,0.3750000000000001,0.375,0.3691537000228958,0.3016528925619834,1.0,0.28149606299212604,0.6566526196488708,0.5367503802078976,0.42920783628374315,0.7453712547075549,0.10155148095909733,0.20246226494645414,0.2227455953621088,0.10997963340122202,0.23584173778122575,0.18571428571428567,0.4524179498309667,0.3036437246963563,0,1
139,CORT,CORCEPT THERAPEUTICS INC ,0.37499999999999994,0.6250000000000001,0.625,0.3404788464830649,0.22314049586776855,1.0,0.2854330708661418,0.85380088146396,0.42553088185797067,0.3475502499397549,0.7453712547075549,0.0,0.1359726789779913,0.15580415779700169,0.048879837067209775,0.20015515903801395,0.09999999999999992,0.20173447865699173,0.1578947368421053,1,1
140,CPII,"CPI INTERNATIONAL, INC.",0.625,0.6875000000000001,0.6875000000000001,0.501113611290825,0.47933884297520657,1.0,0.7145669291338582,0.37825632003553944,0.3233546143265754,0.48080562678915123,0.636897869837967,0.6600846262341327,0.6945779576692807,0.6883463924996603,0.6435845213849287,0.6361520558572538,0.44999999999999996,0.6212151095468286,0.5344129554655871,0,0
141,CPIX,CUMBERLAND PHARMACEUTICALS INC,0.5833333333333333,0.5625000000000001,0.5625000000000001,0.4685412244329263,0.5898760330578512,1.0,0.562992125984252,0.6964662662749194,0.4370166940889199,0.3761026221243823,0.28285624813301635,0.3751763046544429,0.36626191078505776,0.3716200914896508,0.3014256619144603,0.38246702870442206,0.2571428571428571,0.25333091990699125,0.4493927125506073,0,0
142,CPX,"SPN Fairway Acquisition, Inc. ",0.875,0.6250000000000001,0.625,0.748886441809085,0.7975206611570247,1.0,0.7362204724409448,0.47599033389315376,0.857328977302106,0.6847976831578475,0.8620652648708822,0.5232722143864599,0.5675436377434859,0.5597173785044612,0.4521384928716904,0.560899922420481,0.44999999999999996,0.5930258580502519,0.5910931174089069,0,1
143,CRDC,DEXTERA SURGICAL INC,0.29166666666666663,0.3125000000000001,0.3125,0.2881403264922243,0.33471074380165283,0.0,0.3602362204724409,0.32704978452592015,0.18847718784490503,0.2852210272857857,0.08442750498393203,0.2736248236953456,0.3143604013829159,0.3259658499026224,0.23421588594704681,0.3033359193173002,0.16428571428571426,0.31827825497803897,0.2591093117408907,1,1
144,CREL,COREL CORP,0.5416666666666666,0.8125000000000002,0.8125000000000001,0.43847440987947184,0.05371900826446274,1.0,0.4192913385826771,0.3496697504812625,0.45041792461371954,0.45409557094070824,0.5010069602684422,0.6290550070521862,0.5604182477443291,0.5582227455953621,0.5458248472505092,0.5802948021722265,0.3357142857142857,0.7124710394141796,0.5263157894736843,1,0
145,CRI,CARTERS INC,0.6666666666666666,0.7500000000000001,0.75,0.3431236201988646,0.5898760330578512,1.0,0.59251968503937,0.4397536121598754,0.48567369603814675,0.4417761796445153,0.7887676920067543,0.3653032440056418,0.3908845602495994,0.38946510258616784,0.34419551934826886,0.36850271528316525,0.5428571428571428,0.5165818225255706,0.38056680161943324,0,0
146,CRMH,"Majestic Capital, Ltd.",0.41666666666666663,0.5625000000000001,0.5000000000000001,0.5854677549740809,0.34297520661157016,1.0,0.5826771653543307,0.4204790048217566,0.32728360247086996,0.5599431262768234,0.2757481543916206,0.4640338504936531,0.5311156083986844,0.5286924226640699,0.45010183299389,0.49495733126454616,0.20714285714285713,0.9039198887904748,0.5668016194331984,1,1
147,CROX,"Crocs, Inc.",0.75,0.8125000000000002,0.8750000000000001,0.39741092277871487,0.6900826446280991,1.0,0.5590551181102361,0.3257017208524837,0.6049029588593315,0.6026249105082148,0.4312768238691119,0.3765867418899859,0.38173539084239816,0.38787988586439603,0.3034623217922607,0.3785880527540729,0.43571428571428567,0.4804872393818474,0.35627530364372473,0,0
148,CRU,CRUDE CARRIERS CORP.,0.6666666666666666,0.8750000000000002,0.8750000000000001,0.5164254160802668,0.004132231404958608,1.0,0.5551181102362204,0.7306919949874917,0.2769989482828975,0.7339580973429498,0.21260819792064944,0.19605077574047958,0.27540264777805884,0.2976584084424113,0.17718940936863548,0.29712955779674166,0.19285714285714284,0.34594136976345546,0.26315789473684215,1,0
149,CRYO,CRYOCOR INC,0.3333333333333333,0.3750000000000001,0.375,0.3026169419295148,0.3719008264462809,0.0,0.3602362204724409,0.5863189312289863,0.21581113298533416,0.298924233049606,0.03669020451196364,0.15232722143864597,0.22472383843494387,0.24267403415009742,0.11405295315682284,0.23118696664080685,0.19999999999999996,0.24710518814653654,0.2995951417004049,1,0
150,CSCD,CASCADE MICROTECH INC,0.4583333333333333,0.3750000000000001,0.375,0.38279511973604685,0.5898760330578512,1.0,0.46850393700787396,0.6920439244388081,0.22116182117497946,0.39255134445802625,0.32490805772997894,0.4809590973201693,0.5012648621300277,0.49073780515421894,0.46028513238289204,0.5058184639255237,0.6214285714285714,0.6132407932671791,0.3603238866396762,0,0
151,CSIQ,Canadian Solar Inc.,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.4351336556568604,0.028925619834710703,1.0,0.545275590551181,0.5269283605331887,0.48552445236761865,0.5101757331585718,0.2197115889832048,0.7729196050775742,0.7318070663630997,0.7362652294035056,0.7270875763747453,0.6539953452288596,0.7785714285714286,0.6369804055968791,0.5708502024291499,0,1
152,CSTE,Caesarstone Ltd.,0.3333333333333333,0.5625000000000001,0.5625000000000001,0.30929844718874094,0.10330578512396688,1.0,0.6791338582677164,0.6144561523061832,0.554956140348538,0.4618559604875863,0.5907751838707945,0.6995768688293371,0.771186440677966,0.7734045925993025,0.7474541751527495,0.7788983708301009,0.8071428571428572,0.7197410837065089,0.8421052631578948,1,1
153,CTCT,"Constant Contact, Inc.",0.5416666666666666,0.4375000000000001,0.43750000000000006,0.7694877727901615,0.32644628099173545,1.0,0.4507874015748031,0.7361692159888427,0.4832667809765808,0.46378144800650295,0.2577685836582643,0.3272214386459803,0.37950080107934897,0.38946510258616784,0.3360488798370672,0.36927851047323507,0.2785714285714285,0.24081930019649161,0.2348178137651822,0,1
154,CTP,CTPARTNERS EXECUTIVE SEARCH INC.,0.41666666666666663,0.4375000000000001,0.43750000000000006,0.36191538593226247,0.3553719008264462,0.0,0.6456692913385826,0.7594895571287724,0.11660480439538201,0.19770346643029074,0.37933519511022684,0.14950634696756,0.2914242347584113,0.2708003079849631,0.15682281059063136,0.27851047323506595,0.24285714285714283,0.1526746204431122,0.11336032388663975,0,0
155,CTRN,Citi Trends Inc,0.4583333333333333,0.4375000000000001,0.43750000000000006,0.4370824223158943,0.2851239669421487,1.0,0.6299212598425197,0.6798634912063816,0.2464956050639256,0.3079422154306055,0.4933510837648155,0.34837799717912554,0.3427354751665401,0.3544544589881788,0.2668024439918534,0.3056633048875097,0.24999999999999997,0.2594981902078897,0.3441295546558705,0,1
156,CVGI,"Commercial Vehicle Group, Inc.",0.41666666666666663,0.6250000000000001,0.625,0.3646993610594148,0.27272727272727265,1.0,0.5649606299212597,0.2465204043965015,0.33987265850404935,0.5764867514057124,0.6126640844391855,0.4456981664315938,0.4628130533771818,0.4581276325920558,0.37067209775967414,0.460822342901474,0.6571428571428571,0.5682129645066252,0.5101214574898786,1,1
157,CVI,CVR ENERGY INC ,0.6666666666666666,0.8125000000000002,0.8125000000000001,0.5637528127021781,0.5898760330578512,1.0,0.9448818897637794,0.4263051979361173,0.9346889871387809,0.9324979300834346,0.7453712547075549,0.590620592383639,0.6203410911543974,0.6228316499841479,0.5779022403258656,0.6171450737005431,0.6125,0.6706605863491094,0.5951417004048584,0,1
158,CXO,CONCHO RESOURCES INC ,0.35416666666666663,0.5625000000000001,0.5625000000000001,0.3591314108051102,0.37603305785123964,1.0,0.5610236220472441,0.1300565819954761,0.8701049486102606,0.9569092820870034,0.5364067893683105,0.4837799717912553,0.5433847710599544,0.5333121971103764,0.46639511201629325,0.5321955003878976,0.3214285714285714,0.584824115158043,0.417004048582996,1,1
159,CYNO,CYNOSURE INC,0.49999999999999994,0.4375000000000001,0.43750000000000006,0.5270044897035036,0.4545454545454545,1.0,0.6102362204724409,0.4873004647801416,0.20757587219169688,0.3761026221243823,0.3019347185255997,0.3173483779971792,0.4018466987098406,0.4052719778975497,0.3360488798370672,0.37548487199379366,0.3357142857142857,0.29535977603067454,0.27125506072874495,0,1
160,CYTK,CYTOKINETICS INC,0.41666666666666663,0.3750000000000001,0.375,0.5854677549740809,0.34297520661157016,1.0,0.3602362204724409,0.23025322027907308,0.4803165447418903,0.47332380679079233,0.17597094956410125,0.16078984485190412,0.24184163926132046,0.2553104760179356,0.1425661914460285,0.30256012412723043,0.39285714285714285,0.2215824636415082,0.2348178137651822,0,1
161,CZR,CAESARS ENTERTAINMENT Corp,0.24999999999999997,0.18750000000000006,0.1875,0.42845214721164027,0.3099173553719008,1.0,0.3602362204724409,0.7288743767340278,0.7039824978515662,0.15459193908145047,0.7453712547075549,0.5021156558533145,0.6208364954886584,0.6258888536618507,0.6008146639511202,0.5508145849495734,0.8,0.6706605863491094,0.6923076923076923,0,1
162,DBTK,"Double-Take Software, Inc.",0.3333333333333333,0.2500000000000001,0.25,0.35244990235988727,0.48347107438016523,1.0,0.47047244094488183,0.3806718162453798,0.39500289678096123,0.5011496140545231,0.2993768961098003,0.5204513399153738,0.5718441689855805,0.5526971330223289,0.5234215885947047,0.5655546935608999,0.39999999999999997,0.47123089847962263,0.417004048582996,0,1
163,DCIN,Digital Cinema Destinations Corp. ,0.1291666666666666,0.12500000000000006,0.0625,0.17177061221646261,0.4504132231404958,0.0,0.47637795275590544,0.18932919573128348,0.05659208910828872,0.18877820848821392,0.07364006393457884,0.33850493653032443,0.33889872670545573,0.35916481724715793,0.25865580448065173,0.3491078355314197,0.3285714285714285,0.1599447797001795,0.34817813765182193,1,1
164,DCP,DYNCORP INTERNATIONAL INC. ,0.49999999999999994,0.6250000000000001,0.625,0.41592428568940476,0.8595041322314048,1.0,0.5531496062992125,0.38539505225200305,0.7909671027985621,0.6847976831578475,0.7453712547075549,0.533145275035261,0.5705793068555527,0.5617102223832601,0.5315682281059063,0.5779674166020171,0.5142857142857142,0.3830368329767973,0.4777327935222673,1,0
165,DDMG,"Digital Domain Media Group, Inc. ",0.22916666666666666,0.3125000000000001,0.3125,0.19905346226274437,0.7272727272727272,0.0,0.2952755905511811,0.10188732101070652,0.6167359818643118,0.3716335111331374,0.42648118398276674,0.590620592383639,0.6203410911543974,0.6228316499841479,0.5779022403258656,0.6171450737005431,0.8571428571428572,0.8001946483884961,0.51417004048583,1,0
166,DDUP,"Data Domain, Inc. ",0.49999999999999994,0.4062500000000001,0.40625000000000006,0.6945991657791917,0.32644628099173545,1.0,0.49212598425196846,0.36665102491698404,0.7233079468033538,0.49613391168087584,0.3146630626625183,0.39915373765867423,0.5016021586980351,0.5039177498980932,0.4460285132382892,0.48719937936384794,0.2714285714285714,0.4524179498309667,0.465587044534413,0,1
167,DEEP,Superior Offshore International Inc. ,0.49999999999999994,0.5625000000000001,0.5625000000000001,0.4883073745578372,0.9999999999999999,1.0,0.6259842519685038,0.6301509952351296,0.46556753544514656,0.6130992030617997,0.5773197173630946,0.2736248236953456,0.38544565309047973,0.39213732506001175,0.2892057026476578,0.3266097750193949,0.4857142857142857,0.34594136976345546,0.31174089068825916,0,1
168,DEIX,"DEI Holdings, Inc. ",0.5416666666666666,0.6250000000000001,0.625,0.38975503100397496,0.42975206611570244,1.0,0.4606299212598425,0.3998655046133114,0.4540316020044062,0.5815829668133465,0.625295145338109,0.37094499294781386,0.4641622396492115,0.4520132252366502,0.35234215885947046,0.46547711404189296,0.45714285714285713,0.5640156147682746,0.465587044534413,0,0
169,DEX,DEX MEDIA INC ,0.6666666666666666,0.6250000000000001,0.625,0.5428730788983938,0.24380165289256192,1.0,0.3602362204724409,0.3367492838151138,0.30573220666974443,0.6847976831578475,0.5881454467940637,0.7094499294781382,0.8434943924445568,0.8197382127813759,0.8879837067209776,0.8665632273079906,0.3571428571428571,0.3673574033104573,0.4129554655870446,1,1
170,DG,DOLLAR GENERAL CORP,0.75,1.0,1.0000000000000002,0.6327951197360462,0.3099173553719008,1.0,0.8600204773164969,0.39524520950882325,0.7039824978515662,0.6847976831578475,0.7453712547075549,0.9534555712270805,0.8894510498355679,0.8878572399112279,0.8716904276985743,0.6171450737005431,0.6125,0.970696794837475,0.5951417004048584,1,1
171,DHX,"DHI GROUP, INC.",0.41666666666666663,0.3750000000000001,0.375,0.37305123334096646,0.3925619834710743,1.0,0.5295275590551181,0.7226643201812023,0.7995716318482795,0.8365568444897308,0.3919088342804369,0.7235543018335684,0.7086600893835905,0.7035644730286698,0.6843177189409368,0.7897595034910784,0.55,0.8563624581068743,0.7489878542510122,0,1
172,DIVX,DIVX INC,0.5416666666666666,0.4375000000000001,0.43750000000000006,0.5206013628410237,0.5371900826446281,1.0,0.8600204773164969,0.578552415136783,0.5556506643383915,0.5703256222742547,0.27647815730997216,0.4330042313117067,0.46374061893920226,0.47547443271887313,0.40122199592668023,0.5554693560899923,0.3357142857142857,0.46656579931907977,0.40485829959514175,0,1
173,DK,"Delek US Holdings, Inc. ",0.5416666666666666,0.5625000000000001,0.5625000000000001,0.4523942324153281,0.3099173553719008,1.0,0.545275590551181,0.38539505225200305,0.7040484133558385,0.6065691047217766,0.7453712547075549,0.5035260930888575,0.47356438148241836,0.4721681235563205,0.4256619144602851,0.45073700543056633,0.3357142857142857,0.2836139187617457,0.35627530364372473,0,1
174,DLB,"Dolby Laboratories, Inc. ",0.625,0.6875000000000001,0.6875000000000001,0.6765033540026488,0.33057851239669417,1.0,0.6003937007874015,0.5455068701977636,0.7039824978515662,0.6847976831578475,0.6137709574411967,0.5190409026798308,0.6223543300446918,0.6450926219484578,0.5906313645621181,0.7083010085337471,0.5,0.5930258580502519,0.5627530364372471,0,1
175,DM,Dolan Co. ,0.47916666666666663,0.5312500000000001,0.5312500000000001,0.49331851067074545,0.36363636363636354,1.0,0.34842519685039364,0.08748257030384321,0.45845709471408036,0.7324846954293969,0.4356808918137699,0.7884344146685472,0.8710683868791633,0.8323293627428778,0.845213849287169,0.8107059736229636,0.3285714285714285,0.8466338845969998,0.8502024291497976,0,1
176,DMAN,"DemandTec, Inc.",0.3333333333333333,0.3125000000000001,0.3125,0.2600222892177875,0.27685950413223137,1.0,0.4881889763779527,0.18590117990413335,0.4721519338765785,0.42920783628374315,0.2748398168859677,0.533145275035261,0.582637659161818,0.5518365868019385,0.4806517311608961,0.5352986811481769,0.43571428571428567,0.4804872393818474,0.5951417004048584,0,0
177,DMD,LEAF GROUP LTD. ,0.5833333333333333,0.5625000000000001,0.5625000000000001,0.5854677549740809,0.6735537190082643,1.0,0.8600204773164969,0.5077533482692347,0.9278290709608168,0.5620312427299092,0.7453712547075549,0.9379407616361073,0.9334682519605362,0.929163458489968,0.975560081466395,0.9317300232738557,0.6857142857142857,0.7554073932977945,0.5951417004048584,0,1
178,DMED,D. MEDICAL INDUSTRIES LTD. ,0.16666666666666663,0.3125000000000001,0.3125,0.17399778169820312,0.25619834710743794,0.0,0.7145669291338582,0.5644752477450182,0.13859313483283026,0.12454959591035036,0.0042398049284861905,0.3638928067700987,0.4979340585209545,0.4913718918429277,0.43380855397148677,0.46547711404189296,0.3714285714285714,0.6172357389143681,0.2834008097165992,1,0
179,DMND,Diamond Foods Inc,0.5833333333333333,0.5625000000000001,0.5625000000000001,0.5860245075195832,0.44628099173553715,1.0,0.6259842519685038,0.7795068682001554,0.2989643187632989,0.42920783628374315,0.6633225436560849,0.20028208744710863,0.25077999831351716,0.25377055120250014,0.12219959266802444,0.24127230411171452,0.18571428571428567,0.16712231411598338,0.14574898785425106,0,1
180,DNKN,"DUNKIN' BRANDS GROUP, INC. ",0.6666666666666666,0.6875000000000001,0.6875000000000001,0.7753341258671742,0.3057851239669421,1.0,0.5511811023622046,0.4187834828293787,0.7039824978515662,0.9934245021194286,0.7836685411470705,0.4287729196050776,0.552913399106164,0.5548258526201367,0.5356415478615071,0.5159038013964313,0.6857142857142857,0.9766072124453479,0.5587044534412956,0,1
181,DOLE,DOLE FOOD CO INC,0.3958333333333333,0.5000000000000001,0.5000000000000001,0.3418708340466425,0.24793388429752058,1.0,0.6259842519685038,0.7854156790340274,0.9591294188694237,0.6847976831578475,0.7453712547075549,0.590620592383639,0.9442195800657728,0.9448344580823407,0.9735234215885946,0.8269976726144298,0.6125,0.6706605863491094,0.5951417004048584,1,0
182,DPZ,DOMINOS PIZZA INC ,0.4583333333333333,0.6250000000000001,0.625,0.37583520846811874,0.33471074380165283,1.0,0.48622047244094485,0.2974193898953106,0.8452083322383281,0.6847976831578475,0.7453712547075549,0.41889985895627646,0.41398937515810774,0.40373205308211424,0.3869653767820774,0.3591931730023274,0.2785714285714285,0.2656086156692177,0.3360323886639677,1,0
183,DRC,Dresser-Rand Group Inc.,0.75,0.8750000000000002,0.8750000000000001,0.6347438863950801,0.293388429752066,1.0,0.6220472440944881,0.5167754862935975,0.9479336324506282,0.6847976831578475,0.9208420715343693,0.6304654442877292,0.5979846530061556,0.5686851759590561,0.5193482688391038,0.5096974398758728,0.6428571428571428,0.580697612490334,0.3927125506072875,0,1
184,DRTX,"Durata Therapeutics, Inc.",0.24999999999999997,0.3750000000000001,0.375,0.25167039038628286,0.4504132231404958,1.0,0.3602362204724409,0.5667491800732012,0.344060326406299,0.5011496140545231,0.7453712547075549,0.3526093088857546,0.5014335104140315,0.5163277322342498,0.439918533604888,0.5865011636927852,0.41428571428571426,0.5076922345350594,0.6032388663967612,1,1
185,DSUP,DAYTON SUPERIOR CORP ,0.37499999999999994,0.5000000000000001,0.5000000000000001,0.3201559183246937,0.27685950413223137,0.0,0.3602362204724409,0.389884304687034,0.36873137199359635,0.5168686368077958,0.7001098319471103,0.5007052186177715,0.48579138207268735,0.48847320983740206,0.4256619144602851,0.43677269200930957,0.6,0.7831688458145389,0.34817813765182193,1,0
186,DSW,DSW Inc. ,0.6666666666666666,0.6250000000000001,0.625,0.0498329636163673,0.4008264462809917,1.0,0.47854330708661413,0.46281310144588617,0.6388305298373267,0.7528106123841081,0.7453712547075549,0.4724964739069112,0.5373977569778227,0.5376149282123285,0.46028513238289204,0.47633824670287045,0.46428571428571425,0.4428546674717987,0.37651821862348184,0,0
187,DTSI,"DTS, INC.",0.5833333333333333,0.5625000000000001,0.5625000000000001,0.6937639573110705,0.27272727272727265,0.0,0.702755905511811,0.6948358013747932,0.2690691675321232,0.30730773186006055,0.3003402194363144,0.2919605077574048,0.3266295640441858,0.33910050274016035,0.2729124236252546,0.32738557020946474,0.3571428571428571,0.4758712485797063,0.17813765182186236,0,1
188,DVAX,DYNAVAX TECHNOLOGIES CORP,0.18749999999999997,0.4375000000000001,0.43750000000000006,0.5854677549740809,0.44628099173553715,1.0,0.3602362204724409,0.4160587727245305,0.43956688209860545,0.42920783628374315,0.05138909870445213,0.07616361071932298,0.1822244708660089,0.19502694868427012,0.09572301425661917,0.2769588828549263,0.39999999999999997,0.19497221685042232,0.3967611336032389,1,1
189,DVOX,DynaVox Inc.,0.49999999999999994,0.6250000000000001,0.625,0.41759467607568745,0.4008264462809917,1.0,0.7204724409448819,0.7026495474022931,0.1866353577346247,0.5815829668133465,0.4394362460698482,0.534555712270804,0.6019900497512437,0.6105348974138322,0.5845213849287169,0.582622187742436,0.5,0.46656579931907977,0.5182186234817814,1,0
190,DVR,"Cal Dive International, Inc.",0.41666666666666663,0.5625000000000001,0.5625000000000001,0.34381961663564936,0.7727272727272727,1.0,0.6279527559055118,0.3117932606347823,0.9378062427554128,0.9913918156087034,0.5606482998573316,0.2510578279266573,0.3203052533940467,0.3271434394673672,0.2281059063136456,0.32195500387897596,0.43571428571428567,0.3830368329767973,0.1497975708502025,1,0
191,DWA,"DreamWorks Animation, LLC",0.5833333333333333,0.6250000000000001,0.625,0.5854677549740809,0.36776859504132225,1.0,0.027559055118110243,0.48865918297632477,0.7039824978515662,0.6847976831578475,0.6226776043883161,0.3921015514809591,0.502867020828063,0.5302776393858417,0.4562118126272912,0.5081458494957332,0.41428571428571426,0.31261740512807845,0.3603238866396762,0,1
192,DWRE,Demandware Inc,0.5416666666666666,0.4687500000000001,0.46875000000000006,0.6567372314896909,0.9669421487603306,1.0,0.4980314960629921,0.6132439466373144,0.4943277503708464,0.4032596362331403,0.3388490351815514,0.6488011283497885,0.6273294544228012,0.6370306626205897,0.6048879837067209,0.65244375484872,0.55,0.4804872393818474,0.6315789473684211,0,1
193,DWRI,DESIGN WITHIN REACH INC,0.37499999999999994,0.3125000000000001,0.3125,0.4574053770242223,0.36363636363636354,1.0,0.6259842519685038,0.4594943037998232,0.26401234030978243,0.3235446944275092,0.3875114143138309,0.2849083215796897,0.32751496753520526,0.33479777163820823,0.26883910386965376,0.28316524437548485,0.24285714285714283,0.22805985344153612,0.2672064777327936,0,1
194,DXCM,DEXCOM INC,0.37499999999999994,0.4375000000000001,0.43750000000000006,0.3268374267699167,0.25619834710743794,1.0,0.33464566929133854,0.3941786641378836,0.45943297435059083,0.35915257959614055,0.7453712547075549,0.029619181946403395,0.12395648874272697,0.14606639793468906,0.0142566191446028,0.15903801396431344,0.1071428571428571,0.09067757892202971,0.10526315789473689,1,0
195,DYP,"DUOYUAN PRINTING, INC.",0.22916666666666666,0.21875000000000006,0.21875000000000006,0.2163140422072061,0.19834710743801648,1.0,0.6791338582677164,0.2537827021292114,0.5332839059719109,0.4519407495289324,0.4019851992382019,0.9717912552891397,0.8844759254574583,0.8700575207210471,0.9470468431771895,0.7602792862684251,0.6125,0.9647608459114763,0.6963562753036439,1,0
