,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
160,CYTK,CYTOKINETICS INC,0.41666666666666663,0.375,0.375,0.5854677549740809,0.3429752066115702,1.0,0.36023622047244097,0.2302532202790731,0.5676743142372835,0.5800157058096527,0.38211585096311884,0.16078984485190412,0.24184163926132055,0.2553104760179356,0.14256619144602853,0.3025601241272304,0.3928571428571429,0.2828262332560274,0.23481781376518218,0,1
161,CZR,CAESARS ENTERTAINMENT Corp,0.25,0.1875,0.1875,0.42845214721164027,0.3099173553719008,1.0,0.36023622047244097,0.7288743767340278,0.7687607051428054,0.23282320626802533,0.8644567429766882,0.5021156558533146,0.6208364954886585,0.6258888536618507,0.6008146639511202,0.5508145849495734,0.8000000000000002,0.7301515217158223,0.6923076923076923,0,1
162,DBTK,"Double-Take Software, Inc.",0.3333333333333333,0.25,0.25,0.35244990235988727,0.48347107438016534,1.0,0.4704724409448819,0.3806718162453799,0.48299986737145595,0.6057479014430525,0.5277607177640177,0.5204513399153738,0.5718441689855807,0.5526971330223289,0.5234215885947048,0.5655546935608999,0.4000000000000001,0.5460744377729678,0.417004048582996,0,1
163,DCIN,Digital Cinema Destinations Corp. ,0.12916666666666665,0.125,0.0625,0.17177061221646261,0.4504132231404959,0.0,0.4763779527559055,0.18932919573128354,0.08179211586071222,0.27637067589814135,0.2100228768825636,0.3385049365303244,0.3388987267054558,0.35916481724715793,0.2586558044806518,0.3491078355314197,0.32857142857142857,0.2100440062454414,0.3481781376518219,1,1
164,DCP,DYNCORP INTERNATIONAL INC. ,0.5,0.625,0.625,0.41592428568940476,0.859504132231405,1.0,0.5531496062992126,0.38539505225200305,0.8402767601966477,0.7638115800088974,0.8644567429766882,0.533145275035261,0.5705793068555528,0.5617102223832601,0.5315682281059063,0.5779674166020171,0.5142857142857143,0.4579884304099011,0.47773279352226716,1,0
165,DDMG,"Digital Domain Media Group, Inc. ",0.22916666666666663,0.3125,0.3125,0.1990534622627444,0.7272727272727273,0.0,0.29527559055118113,0.10188732101070652,0.6935174105414865,0.4809710159114351,0.6444002009939086,0.590620592383639,0.6203410911543976,0.6228316499841479,0.5779022403258657,0.6171450737005431,0.8571428571428573,0.8406429805352071,0.5141700404858299,1,0
166,DDUP,"Data Domain, Inc. ",0.5,0.40625,0.40625,0.6945991657791918,0.32644628099173556,1.0,0.4921259842519685,0.3666510249169841,0.7849370173206545,0.6011489453892473,0.5431806089937025,0.3991537376586742,0.5016021586980353,0.5039177498980932,0.44602851323828924,0.48719937936384794,0.27142857142857146,0.5276712658021132,0.465587044534413,0,1
167,DEEP,Superior Offshore International Inc. ,0.5,0.5625,0.5625,0.48830737455783724,1.0,1.0,0.6259842519685039,0.6301509952351296,0.5533925045894588,0.7043122950859839,0.7579683115631745,0.2736248236953456,0.3854456530904799,0.39213732506001175,0.2892057026476579,0.32660977501939487,0.48571428571428577,0.4194676736347449,0.3117408906882591,0,1
168,DEIX,"DEI Holdings, Inc. ",0.5416666666666666,0.625,0.625,0.389755031003975,0.4297520661157025,1.0,0.46062992125984253,0.3998655046133114,0.5421216048659132,0.6773094347593192,0.7901555245259749,0.37094499294781386,0.46416223964921166,0.4520132252366502,0.3523421588594705,0.4654771140418929,0.45714285714285724,0.6340726449793443,0.465587044534413,0,0
169,DEX,DEX MEDIA INC ,0.6666666666666666,0.625,0.625,0.5428730788983938,0.24380165289256198,1.0,0.36023622047244097,0.3367492838151139,0.38850765058308934,0.7638115800088974,0.7653729490374274,0.7094499294781382,0.843494392444557,0.8197382127813759,0.8879837067209777,0.8665632273079907,0.35714285714285715,0.4418198747086499,0.41295546558704455,0,1
170,DG,DOLLAR GENERAL CORP,0.75,1.0,1.0,0.6327951197360462,0.3099173553719008,1.0,0.8600204773164969,0.39524520950882325,0.7687607051428054,0.7638115800088974,0.8644567429766882,0.9534555712270805,0.8894510498355681,0.8878572399112279,0.8716904276985744,0.6171450737005431,0.6125,0.9773739006276028,0.5951417004048584,1,1
171,DHX,"DHI GROUP, INC.",0.41666666666666663,0.375,0.375,0.37305123334096646,0.3925619834710744,1.0,0.5295275590551181,0.7226643201812022,0.8471762051991516,0.8821052764106943,0.6150117762833108,0.7235543018335684,0.7086600893835906,0.7035644730286698,0.684317718940937,0.7897595034910784,0.55,0.8866968322114488,0.7489878542510121,0,1
172,DIVX,DIVX INC,0.5416666666666666,0.4375,0.4375,0.5206013628410238,0.5371900826446282,1.0,0.8600204773164969,0.578552415136783,0.6384975490439859,0.6675292328176723,0.503774649961889,0.4330042313117067,0.4637406189392024,0.47547443271887313,0.40122199592668034,0.5554693560899923,0.33571428571428574,0.5415295552004455,0.40485829959514175,0,1
173,DK,"Delek US Holdings, Inc. ",0.5416666666666666,0.5625,0.5625,0.4523942324153281,0.3099173553719008,1.0,0.5452755905511811,0.38539505225200305,0.7688161696642561,0.6987620402393944,0.8644567429766882,0.5035260930888577,0.4735643814824185,0.4721681235563205,0.4256619144602852,0.45073700543056633,0.33571428571428574,0.3525322622645328,0.35627530364372473,0,1
174,DLB,"Dolby Laboratories, Inc. ",0.625,0.6875,0.6875,0.6765033540026489,0.3305785123966942,1.0,0.6003937007874015,0.5455068701977636,0.7687607051428054,0.7638115800088974,0.7825684296747718,0.5190409026798308,0.6223543300446919,0.6450926219484578,0.5906313645621183,0.7083010085337471,0.5,0.6607118242999621,0.562753036437247,0,1
175,DM,Dolan Co. ,0.47916666666666663,0.53125,0.53125,0.49331851067074545,0.36363636363636365,1.0,0.3484251968503937,0.08748257030384321,0.5464559712099768,0.8020275718835712,0.6519752447983965,0.7884344146685471,0.8710683868791637,0.8323293627428778,0.8452138492871692,0.8107059736229636,0.32857142857142857,0.8787946890246019,0.8502024291497976,0,1
176,DMAN,"DemandTec, Inc.",0.3333333333333333,0.3125,0.3125,0.2600222892177875,0.27685950413223137,1.0,0.4881889763779527,0.18590117990413335,0.5597859466501887,0.538069181781792,0.5020149456360866,0.533145275035261,0.5826376591618181,0.5518365868019385,0.48065173116089616,0.5352986811481769,0.4357142857142858,0.5550565086303307,0.5951417004048584,0,0
177,DMD,LEAF GROUP LTD. ,0.5833333333333333,0.5625,0.5625,0.5854677549740809,0.6735537190082646,1.0,0.8600204773164969,0.5077533482692347,0.9466198595066304,0.6602761980553489,0.8644567429766882,0.9379407616361073,0.9334682519605365,0.9291634584899678,0.9755600814663952,0.9317300232738558,0.6857142857142858,0.8031447767600182,0.5951417004048584,0,1
178,DMED,D. MEDICAL INDUSTRIES LTD. ,0.16666666666666663,0.3125,0.3125,0.17399778169820312,0.25619834710743805,0.0,0.7145669291338582,0.5644752477450182,0.19119114399498072,0.1926800056285093,0.017072803478150433,0.3638928067700988,0.4979340585209546,0.4913718918429277,0.4338085539714868,0.4654771140418929,0.37142857142857144,0.6826475563577439,0.2834008097165992,1,0
179,DMND,Diamond Foods Inc,0.5833333333333333,0.5625,0.5625,0.5860245075195832,0.44628099173553726,1.0,0.6259842519685039,0.7795068682001554,0.38106883939181735,0.538069181781792,0.8145879205667891,0.20028208744710863,0.25077999831351716,0.25377055120250014,0.12219959266802446,0.2412723041117145,0.18571428571428575,0.21871753973284358,0.145748987854251,0,1
180,DNKN,"DUNKIN' BRANDS GROUP, INC. ",0.6666666666666666,0.6875,0.6875,0.7753341258671742,0.30578512396694213,1.0,0.5511811023622047,0.4187834828293787,0.7687607051428054,0.9954208949498504,0.8865503437999639,0.42877291960507763,0.5529133991061642,0.5548258526201368,0.5356415478615072,0.5159038013964314,0.6857142857142858,0.9819568331504125,0.5587044534412956,0,1
181,DOLE,DOLE FOOD CO INC,0.39583333333333326,0.5,0.5,0.3418708340466425,0.2479338842975207,1.0,0.6259842519685039,0.7854156790340274,0.9699847150542245,0.7638115800088974,0.8644567429766882,0.590620592383639,0.944219580065773,0.9448344580823407,0.9735234215885948,0.8269976726144298,0.6125,0.7301515217158223,0.5951417004048584,1,0
182,DPZ,DOMINOS PIZZA INC ,0.45833333333333326,0.625,0.625,0.37583520846811874,0.3347107438016529,1.0,0.48622047244094485,0.2974193898953106,0.8832740498856455,0.7638115800088974,0.8644567429766882,0.4188998589562764,0.41398937515810785,0.40373205308211424,0.3869653767820775,0.3591931730023274,0.2785714285714286,0.3326355849534317,0.3360323886639676,1,0
183,DRC,Dresser-Rand Group Inc.,0.75,0.875,0.875,0.6347438863950802,0.29338842975206614,1.0,0.6220472440944882,0.5167754862935975,0.9616657671120143,0.7638115800088974,0.9604916064497188,0.6304654442877291,0.5979846530061558,0.5686851759590561,0.5193482688391039,0.5096974398758728,0.6428571428571429,0.6494392177327073,0.39271255060728744,0,1
184,DRTX,"Durata Therapeutics, Inc.",0.25,0.375,0.375,0.25167039038628286,0.4504132231404959,1.0,0.36023622047244097,0.5667491800732012,0.4298796268116072,0.6057479014430525,0.8644567429766882,0.35260930888575454,0.5014335104140316,0.5163277322342498,0.43991853360488803,0.5865011636927852,0.41428571428571437,0.5811865912458054,0.6032388663967612,1,1
185,DSUP,DAYTON SUPERIOR CORP ,0.375,0.5,0.5,0.32015591832469376,0.27685950413223137,0.0,0.36023622047244097,0.38988430468703406,0.455860867914442,0.6200522661437546,0.8374009647125779,0.5007052186177716,0.48579138207268746,0.48847320983740206,0.4256619144602852,0.4367726920093095,0.6000000000000001,0.8264716671798917,0.3481781376518219,1,0
186,DSW,DSW Inc. ,0.6666666666666666,0.625,0.625,0.04983296361636727,0.40082644628099173,1.0,0.4785433070866142,0.46281310144588617,0.712928778485225,0.8180124967304103,0.8644567429766882,0.47249647390691113,0.5373977569778228,0.5376149282123285,0.4602851323828921,0.47633824670287045,0.46428571428571436,0.5182387369333541,0.3765182186234818,0,0
187,DTSI,"DTS, INC.",0.5833333333333333,0.5625,0.5625,0.6937639573110705,0.2727272727272727,0.0,0.702755905511811,0.6948358013747932,0.347705804885718,0.41352891343698484,0.528745920351703,0.2919605077574048,0.32662956404418586,0.33910050274016035,0.2729124236252546,0.3273855702094647,0.35714285714285715,0.5505832013311716,0.17813765182186236,0,1
188,DVAX,DYNAVAX TECHNOLOGIES CORP,0.1875,0.4375,0.4375,0.5854677549740809,0.44628099173553726,1.0,0.36023622047244097,0.41605877272453057,0.5278617621112458,0.538069181781792,0.15968686566083024,0.07616361071932298,0.18222447086600896,0.19502694868427012,0.09572301425661917,0.2769588828549263,0.4000000000000001,0.25186630101841034,0.39676113360323884,1,1
189,DVOX,DynaVox Inc.,0.5,0.625,0.625,0.4175946760756875,0.40082644628099173,1.0,0.7204724409448818,0.7026495474022931,0.25106490214865973,0.6773094347593192,0.6550394302996828,0.534555712270804,0.6019900497512438,0.6105348974138322,0.5845213849287169,0.582622187742436,0.5,0.5415295552004455,0.5182186234817814,1,0
190,DVR,"Cal Dive International, Inc.",0.41666666666666663,0.5625,0.5625,0.34381961663564936,0.7727272727272728,1.0,0.6279527559055118,0.3117932606347823,0.9541039821309303,0.994002760163244,0.7463945377023716,0.25105782792665726,0.32030525339404675,0.3271434394673672,0.22810590631364563,0.32195500387897596,0.4357142857142858,0.4579884304099011,0.14979757085020245,1,0
191,DWA,"DreamWorks Animation, LLC",0.5833333333333333,0.625,0.625,0.5854677549740809,0.3677685950413223,1.0,0.0275590551181103,0.48865918297632477,0.7687607051428054,0.7638115800088974,0.7884399514881552,0.3921015514809591,0.5028670208280631,0.5302776393858417,0.4562118126272913,0.5081458494957332,0.41428571428571437,0.38404197639175797,0.3603238866396761,0,1
192,DWRE,Demandware Inc,0.5416666666666666,0.46875,0.46875,0.6567372314896909,0.9669421487603306,1.0,0.49803149606299213,0.6132439466373145,0.5811112769622739,0.5126852575494949,0.5667013677710774,0.6488011283497885,0.6273294544228013,0.6370306626205897,0.604887983706721,0.65244375484872,0.55,0.5550565086303307,0.631578947368421,0,1
193,DWRI,DESIGN WITHIN REACH INC,0.375,0.3125,0.3125,0.4574053770242223,0.36363636363636365,1.0,0.6259842519685039,0.4594943037998232,0.341978660011951,0.43095269013330784,0.6111630091014449,0.2849083215796897,0.32751496753520537,0.33479777163820823,0.2688391038696538,0.28316524437548485,0.2428571428571429,0.2902621146079989,0.26720647773279355,0,1
194,DXCM,DEXCOM INC,0.375,0.4375,0.4375,0.3268374267699167,0.25619834710743805,1.0,0.33464566929133854,0.3941786641378836,0.5474099832386465,0.4682059375398777,0.8644567429766882,0.029619181946403395,0.12395648874272706,0.14606639793468906,0.014256619144602859,0.1590380139643134,0.10714285714285716,0.12332098087588061,0.10526315789473684,1,0
195,DYP,"DUOYUAN PRINTING, INC.",0.22916666666666663,0.21875,0.21875,0.21631404220720613,0.19834710743801653,1.0,0.6791338582677164,0.25378270212921133,0.6178274778228561,0.5598670836932436,0.6237338270338223,0.9717912552891397,0.8844759254574587,0.8700575207210471,0.9470468431771895,0.7602792862684252,0.6125,0.9727612405708745,0.6963562753036437,1,0
196,EBS,Emergent BioSolutions Inc. ,0.39583333333333326,0.5625,0.5625,0.3257238420290443,0.3429752066115702,1.0,0.6220472440944882,0.6171558572808067,0.574440956482885,0.4855067211622297,0.6726562132690289,0.6332863187588151,0.6073446327683616,0.6189139000860546,0.5336048879837069,0.6803723816912336,0.7714285714285716,0.4579884304099011,0.46153846153846156,1,0
197,ECHO,"Echo Global Logistics, Inc. ",0.45833333333333326,0.5,0.5,0.3914254213902577,0.5898760330578513,1.0,0.5334645669291338,0.40316615619075485,0.497644810805252,0.5230385668714939,0.7323074325722477,0.5035260930888577,0.5061556623661355,0.48906200461977445,0.4765784114052954,0.5104732350659427,0.30714285714285716,0.2828262332560274,0.4493927125506073,0,1
198,ECYT,"ECOTALITY, INC. ",0.125,0.5,0.5,0.21520045693533682,0.6652892561983471,1.0,0.8582677165354331,0.47907785681837256,0.5777242303347383,0.7756599122162431,0.4086860151615078,0.38645980253878703,0.42587907918036944,0.4462611531319353,0.36659877800407337,0.4538401861908456,0.42857142857142866,0.5369478711805038,0.38866396761133604,1,1
199,EDG,Edgen Group Inc. ,0.3333333333333333,0.5625,0.5625,0.26447662818126877,0.4545454545454546,1.0,0.3917322834645669,0.35029671258655026,0.7166227195688579,0.8417537073456738,0.9598095417716387,0.68688293370945,0.36549245298929084,0.8674758820598759,0.8228105906313647,0.8603568657874322,0.7500000000000002,0.9587403012535645,0.9190283400809717,1,0
200,EDMC,EDUCATION MANAGEMENT Corp,0.625,0.8125,0.8125,0.6060690859551601,0.5898760330578513,1.0,0.6003937007874015,0.40316615619075485,0.7687607051428054,0.9523667829981342,0.8644567429766882,0.5909732016925247,0.597858166793153,0.6107613569455138,0.5784114052953157,0.5795190069821567,0.6642857142857144,0.7941783461589997,0.5910931174089069,1,1
201,EEEE,EDUCATE INC,0.3333333333333333,0.5625,0.5625,0.3337973380378448,0.5041322314049587,1.0,0.5531496062992126,0.5439233544405845,0.7185626054312713,0.8417537073456738,0.7573145763273058,0.43864598025387874,0.44067796610169496,0.45966755740749127,0.39714867617107946,0.4654771140418929,0.5071428571428572,0.47881799415903137,0.32388663967611336,1,1
202,EGLT,"Eagle Test Systems, Inc. ",0.5208333333333333,0.5625,0.5625,0.43151449861154373,0.2851239669421488,1.0,0.6122047244094488,0.3553657841061682,0.4850883289821839,0.5619127917706694,0.5807428381067928,0.3723554301833569,0.4532422632599714,0.4301372344761991,0.3727087576374746,0.4212567882079131,0.5,0.4418198747086499,0.340080971659919,0,0
203,ELMD,"Electromed, Inc. ",0.04166666666666666,0.375,0.375,0.7220146846160076,0.5773916854495367,1.0,0.6259842519685039,0.4655562523990832,0.20253005816921998,0.21906785595617007,0.40300885997090186,0.1297602256699577,0.23690867695421206,0.25141537207301057,0.17107942973523424,0.30023273855702093,0.21428571428571433,0.31190749519174354,0.46153846153846156,1,1
204,ELOQ,"Eloqua, Inc.",0.35416666666666663,0.28125,0.28125,0.358853034532359,0.5898760330578513,1.0,0.4704724409448819,0.5283967521875789,0.6246146409144893,0.07124739063928442,0.5951251059593655,0.6346967559943582,0.8372965680074207,0.7734045925993025,0.7494908350305499,0.8083785880527541,0.7285714285714286,0.6569776201392543,0.7206477732793523,0,1
205,EM,"Change Healthcare Holdings, Inc. ",0.5208333333333333,0.53125,0.53125,0.4599109365846905,0.5898760330578513,1.0,0.5314960629921259,0.5858684791068656,0.9743808663423201,0.7638115800088974,0.9490417377840444,0.5021156558533146,0.7083649548865841,0.653698084152362,0.6089613034623219,0.7083010085337471,0.6857142857142858,0.6262385771842152,0.7246963562753037,0,1
206,EMAG,EMAGEON INC,0.41666666666666663,0.5,0.5,0.41620269382210184,0.2975206611570248,1.0,0.36220472440944884,0.4599592503409804,0.46961715505341806,0.4855067211622297,0.5415638081213959,0.4710860366713681,0.45471793574500385,0.4648308347298338,0.4276985743380856,0.4530643910007758,0.33571428571428574,0.5229748737257935,0.42914979757085026,1,1
207,ENPH,"Enphase Energy, Inc.",0.125,0.0,0.0625,0.20434299907436243,0.5898760330578513,1.0,0.3464566929133859,0.6574372367823205,0.691742568978412,0.6628175221353536,0.6906236169296353,0.35401974612129755,0.5794755038367485,0.5540105983060827,0.3930753564154787,0.6346004654771141,0.42857142857142866,0.6340726449793443,0.7732793522267206,1,1
208,ENSG,"ENSIGN GROUP, INC",0.5416666666666666,0.9375,0.9375,0.13218540003135015,0.6983471074380165,0.0,0.6161417322834646,0.34279774433778176,0.48214786246586483,0.424352094474566,0.8141302759732217,0.7291960507757405,0.7197487140568345,0.7137098600480094,0.7107942973523421,0.6159813809154384,0.55,0.7408708889645981,0.7894736842105263,1,0
209,ENTA,ENANTA PHARMACEUTICALS INC,0.45833333333333326,0.5625,0.5625,0.4782851108280067,0.5165289256198348,1.0,0.5866141732283464,0.6103155009070564,0.4226943273561541,0.424352094474566,0.5305769448064722,0.5613540197461213,0.6760266464288727,0.6859459214638344,0.6374745417515276,0.6058960434445307,0.6125,0.5134620616350911,0.6356275303643725,1,1
210,ENTR,ENTROPIC COMMUNICATIONS INC,0.125,0.0625,0.0625,0.2060133761856679,0.5082644628099174,1.0,0.4881889763779527,0.670388754445836,0.8778818431570246,0.6260365230670892,0.5299179056593754,0.47249647390691113,0.5033308036090733,0.5095792381901354,0.4480651731160897,0.5283165244375485,0.30000000000000004,0.6494392177327073,0.5060728744939271,1,1
211,ENV,"ENVESTNET, INC. ",0.25,0.1875,0.25,0.28479955633963994,0.475206611570248,1.0,0.5019685039370079,0.6766880179427217,0.6117804828614273,0.5844179712953828,0.6060970755157694,0.383638928067701,0.4678725018972933,0.4789166176004348,0.39103869653767825,0.48797517455391776,0.3857142857142858,0.5682700411795951,0.4089068825910931,1,1
212,EPAM,"EPAM Systems, Inc.",0.375,0.6875,0.6875,0.389755031003975,0.962809917355372,1.0,0.7204724409448818,0.7288743767340278,0.7069666174049987,0.538069181781792,0.8038844232564787,0.38645980253878703,0.5641706720634119,0.519724625209475,0.4541751527494909,0.5896043444530644,0.7214285714285715,0.6061880594062479,0.46963562753036436,1,1
213,EPOC,EPOCRATES INC,0.5416666666666666,0.5,0.5,0.6113585802868514,0.7892561983471075,1.0,0.5413385826771654,0.5111745289126481,0.5088788713878807,0.5052686744227222,0.6427665002691926,0.8180535966149507,0.6972341681423392,0.7031115539653064,0.6802443991853361,0.674166020170675,0.55,0.6968464211283549,0.6275303643724697,0,1
214,ERII,"Energy Recovery, Inc.",0.22916666666666663,0.125,0.125,0.2736637089309374,0.33884297520661155,1.0,0.5314960629921259,0.17397247301784005,0.7585061862452052,0.8163880026515538,0.5116696192547515,0.4358251057827927,0.4515136183489334,0.4522849766746682,0.4114052953156823,0.45539177657098523,0.2785714285714286,0.402056862394754,0.417004048582996,0,1
215,ESEA,EUROSEAS LTD. ,0.16666666666666663,0.5300744047619048,0.5321902901785714,0.7220146846160076,0.5773916854495367,1.0,0.8600204773164969,0.4655562523990832,0.25786990188375025,0.6852334517693328,0.8644567429766882,0.5486600846262342,0.5179610422463952,0.5068164319036188,0.4378818737270877,0.4235841737781226,0.5214285714285715,0.3653717276195554,0.38461538461538464,1,1
216,ETRM,EnteroMedics Inc ,0.20833333333333331,0.125,0.1875,0.5854677549740809,0.6776859504132232,1.0,0.36023622047244097,0.169317648123342,0.4130745229715935,0.4855067211622297,0.8644567429766882,0.19322990126939354,0.2703431992579476,0.2838896689161647,0.17107942973523424,0.28316524437548485,0.14285714285714288,0.43631965963727204,0.27530364372469635,1,1
217,EURX,EURAND N.V. ,0.5416666666666666,0.75,0.75,0.7220146846160076,0.5773916854495367,1.0,0.6259842519685039,0.4655562523990832,0.7285439904300861,0.5844179712953828,0.649260648705002,0.4705703261403105,0.5157098600677392,0.5161395147673895,0.456932568912974,0.5277116092452915,0.4958674218586114,0.6536130349535061,0.48080638736794545,1,0
218,EVVV,ev3 Inc.,0.45833333333333326,0.6875,0.6875,0.39393096714475084,0.25619834710743805,1.0,0.36023622047244097,0.4980024030361642,0.765483984921286,0.7543504873403111,0.6189875812320019,0.6276445698166431,0.5961716839531158,0.5935504325377056,0.5702647657841141,0.6656322730799069,0.6000000000000001,0.8545188109608639,0.5182186234817814,1,1
219,EXA,EXA CORP,0.29166666666666663,0.375,0.375,0.2728285270127733,0.5898760330578513,0.0,0.6653543307086613,0.617243097304298,0.3498535759365975,0.5501698660482011,0.5194929916367178,0.6375176304654442,0.7339151699131462,0.7503057203677703,0.6904276985743382,0.7377812257564004,0.9285714285714287,0.7601960296038872,0.6153846153846154,1,0
220,EXAM,"ExamWorks Group, Inc. ",0.5416666666666666,0.6875,0.6875,0.46770601596480516,0.2727272727272727,1.0,0.48031496062992124,0.7391073649571209,0.6080216646084984,0.7087035510551374,0.5510783811561012,0.5007052186177716,0.5438063917699638,0.5400606911544907,0.5132382892057027,0.617532971295578,0.45714285714285724,0.7276516879697423,0.5870445344129555,1,1
221,EXLS,"ExlService Holdings, Inc.",0.4375,0.3125,0.3125,0.5244989173990565,0.5898760330578513,1.0,0.5590551181102362,0.6441244990334161,0.5734870119065549,0.4855067211622297,0.5995766046901784,0.5669957686882934,0.5511425921241252,0.5467186013859323,0.4928716904276987,0.5624515128006207,0.5,0.6222824873689288,0.6558704453441295,0,1
222,EXPR,"EXPRESS, INC.",0.5833333333333333,0.8125,0.8125,0.4663140549511844,0.31404958677685957,1.0,0.4409448818897638,0.18793988340376278,0.975400444751577,0.8658810805345762,0.8644567429766882,0.6050775740479548,0.773083733873008,0.7429684315412836,0.6761710794297352,0.6958882854926299,0.7785714285714287,0.8462279634072085,0.5991902834008097,1,0
223,EYET,EYETECH PHARMACEUTICALS INC,0.75,0.8125,0.8125,0.902004542803412,0.5371900826446282,1.0,0.1594488188976378,0.3291706275269876,0.6852879692819496,0.5619127917706694,0.529771627295521,0.07616361071932298,0.18589257104308968,0.20299832419946556,0.05906313645621182,0.23816912335143522,0.33571428571428574,0.16398383487725665,0.20242914979757087,0,1
224,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",0.5833333333333333,0.625,0.625,0.5489977816982035,0.2727272727272727,1.0,0.6240157480314961,0.5269283605331887,0.36112310234465683,0.6057479014430525,0.6073465338163077,0.36107193229901274,0.4300952862804622,0.4343493817654785,0.36048879837067216,0.430566330488751,0.4071428571428572,0.4939331939389302,0.4008097165991903,0,1
225,FANG,"Diamondback Energy, Inc. ",0.6041666666666666,0.75,0.75,0.48719378875496877,0.9545454545454546,1.0,0.5039370078740157,0.16146803339503318,0.6545629466055769,0.7756599122162431,0.5487528808364425,0.5712270803949224,0.7069736065435535,0.6607636215408307,0.5763747454175153,0.5678820791311094,0.32857142857142857,0.7850865030385148,0.5384615384615384,1,0
226,FB,Facebook Inc,0.5833333333333333,0.625,0.625,0.5854677549740809,0.40082644628099173,1.0,0.6003937007874015,0.3367492838151139,0.7687607051428054,0.7638115800088974,0.8644567429766882,0.6657263751763047,0.6925963403322372,0.7104488427917931,0.6761710794297352,0.6470131885182312,0.8000000000000002,0.5938212817012483,0.7408906882591093,0,1
227,FCL,"Alpha Natural Resources, Inc.",0.7916666666666666,0.75,0.75,0.35495547466433436,0.4173553719008265,1.0,0.8484251968503936,0.5486661959730731,0.7326299882817642,0.7638115800088974,0.9741491203156084,0.5923836389280677,0.5834387385108357,0.5890212419040718,0.5050916496945012,0.6252909231962762,0.7142857142857143,0.8681131464535676,0.5506072874493927,0,0
228,FFN,FriendFinder Networks Inc. ,0.29166666666666663,0.3125,0.3125,0.2185412138129431,0.5898760330578513,0.0,0.36023622047244097,0.7286888264358242,0.5662371800929615,0.4855067211622297,0.8088502136341168,0.8053596614950636,0.8612867864069484,0.8422482902305358,0.8431771894093687,0.891388673390225,0.8857142857142859,0.9704436213092724,0.631578947368421,1,0
229,FIO,"FUSION-IO, INC.",0.6666666666666666,0.6875,0.6875,0.6263920141135313,0.33884297520661155,1.0,0.4271653543307087,0.09150281325205162,0.9278921809342431,0.7699565648067055,0.5142384071857143,0.383638928067701,0.5938106079770639,0.5619819738212781,0.494908350305499,0.504266873545384,0.44285714285714295,0.6142901440625566,0.5506072874493927,0,1
230,FIRE,SOURCEFIRE INC,0.5,0.4375,0.4375,0.43123609578883854,0.5165289256198348,1.0,0.5,0.14316294433002857,0.5203457890149887,0.5265978409186116,0.5392896908749477,0.5500705218617772,0.5842819799308543,0.5906970424385163,0.5519348268839105,0.5802948021722266,0.48571428571428577,0.7538193524165024,0.5991902834008097,0,1
231,FIVE,"FIVE BELOW, INC ",0.5833333333333333,0.625,0.625,0.7377505944003813,0.33884297520661155,1.0,0.5334645669291338,0.5667491800732012,0.7991947225729943,0.6856838189997527,0.7284057167477412,0.5063469675599437,0.512859431655283,0.5198152090221477,0.4765784114052954,0.41194724592707527,0.49285714285714294,0.4632715037560251,0.5060728744939271,0,1
232,FLT,FLEETCOR TECHNOLOGIES INC ,0.8333333333333333,0.625,0.625,0.7586303282041656,0.9669421487603306,1.0,0.7303149606299212,0.7649257050873952,0.932068295414064,0.7805944666358509,0.8122598635053654,0.8110014104372356,0.7636394299688002,0.7417002581638661,0.7413441955193484,0.7866563227307991,0.5428571428571429,0.7696433081775185,0.6396761133603239,0,1
233,FLTX,Fleetmatics Group Ltd,0.5833333333333333,0.625,0.625,0.6208240638592238,0.1487603305785124,1.0,0.5236220472440944,0.3508151436339502,0.6480242224850263,0.6185428172543208,0.6274947429239123,0.7221438645980254,0.9852011130786745,0.9543910503193079,0.8757637474541753,0.6171450737005431,0.6125,0.9444347956880303,0.5951417004048584,0,1
234,FN,Fabrinet ,0.29166666666666663,0.4375,0.4375,0.29927618452090937,0.8553719008264463,1.0,0.6909448818897638,0.41127855806057123,0.6415372055689277,0.6453952471257247,0.8451780887118593,0.5585331452750353,0.6406948309300954,0.6293310385434123,0.574338085539715,0.5764158262218775,0.5285714285714287,0.7408708889645981,0.465587044534413,1,1
235,FNET,"Fortunet, Inc. ",0.25,0.375,0.375,0.25194879320898894,0.5247933884297521,0.0,0.5610236220472441,0.39598515776286125,0.29593993486009973,0.3061810878164549,0.4155934705815352,0.16643159379407618,0.3090901425078,0.2882376919244531,0.19959266802443998,0.2878200155159038,0.35714285714285715,0.43631965963727204,0.1619433198380567,1,1
236,FOLD,AMICUS THERAPEUTICS INC,0.5,0.5625,0.5625,0.40172608688079736,0.21487603305785127,1.0,0.09842519685039369,0.4566833876888203,0.5082059677808601,0.4855067211622297,0.8644567429766882,0.30324400564174897,0.3329960367653259,0.3488382626024729,0.2525458248472505,0.360744763382467,0.3642857142857143,0.4736851619266833,0.4898785425101214,0,0
